"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000896363950023993,36,124,1.96651005557784,"Path:hsa04611 Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?hsa04611 "," GNA13  ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  COL1A1  COL1A2  MAPK14  AKT1  FGA  FGB  PLA2G4F  GNAI1  GNAI2  GNAQ  GP5  GUCY1A1  MYLK4  ITPR1  ITPR3  LYN  MYLK  P2RX1  PIK3CA  PIK3CB  PIK3CG  PLCB2  PLCG2  PPP1CC  MAPK13  RAP1B  ACTB  ACTG1  ORAI1  SNAP23"
0.000896363950023993,34,114,2.02017699666573,"Path:hsa04724 Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," ADCY1  ADCY2  SLC38A3  ADCY5  ADCY8  ADCY9  PLA2G4F  GLS  GNAI1  GNAI2  GNAO1  GNAQ  GNB2  GNG11  GRIA2  GRIA3  GRIN2A  GRIN2B  GRIN2C  GRM1  GRM3  GRM4  GRM6  GRM8  ITPR1  ITPR3  PLCB2  PLD1  PLD2  GNG2  PPP3CA  GNB4  TRPC1  CACNA1D"
0.000896363950023993,37,129,1.94279675602737,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  COL1A1  COL1A2  COL4A2  COL4A3  COL4A5  MAPK14  EDNRB  EGFR  AKT1  VEGFD  FOS  GNAI1  GNAI2  GNAO1  GNB2  GNG11  SHC4  SMAD2  NFKB1  NFKBIA  NOS1  PIK3CA  PIK3CB  PLCB2  GNG2  MAPK10  MAPK13  RAF1  GNB4  CREB3L2  SOS2  VEGFA"
0.00128353031688787,47,181,1.75887363473107,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," SEMA3A  UNC5D  DPYSL2  EFNA5  EFNB2  EPHA4  EPHA7  EPHB1  EPHB3  EPHB4  ABLIM3  GNAI1  GNAI2  L1CAM  NEO1  PAK2  PAK3  PARD6A  PIK3CA  PIK3CB  PLCG2  PLXNB3  SSH1  PPP3CA  RGMA  PTK2  PTPN11  RAF1  ROBO1  RYK  LRRC4  SHH  BMPR1B  SLIT3  BMPR2  SMO  TRPC1  TRPC4  TRPC5  WNT5A  SEMA6D  CAMK2B  CAMK2D  UNC5A  PLXNA4  BOC  SRGAP3"
0.00128353031688787,33,113,1.97811188481429,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," ADCY1  ADCY2  ADCY5  CHRM2  CHRNA3  ADCY8  ADCY9  AKT1  FOS  GNAI1  GNAI2  GNAO1  GNAQ  GNB2  GNG11  ITPR1  ITPR3  KCNJ2  ACHE  PIK3CA  PIK3CB  PIK3CG  PLCB2  GNG2  KCNQ5  GNB4  SLC5A7  CREB3L2  CACNA1D  CACNA1F  CAMK4  CAMK2B  CAMK2D"
0.00128353031688787,51,202,1.71014983381109,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," COL1A1  COL1A2  MAPK14  DDX5  EGFR  ELK1  AKT1  ESR1  FGF2  FGFR1  FLNB  FLNC  FN1  GPC1  ANK2  HCLS1  HGF  HIF1A  IGF1  IGF1R  ITPR1  ITPR3  SMAD2  MDM2  MYC  PIK3CA  PIK3CB  PLCG2  PPP1CC  MAPK13  PTK2  PTPN6  PTPN11  RAF1  ACTB  SHH  SMO  SOS2  BRAF  TLR2  ACTG1  TP53  VEGFA  WNT2  WNT5A  FZD5  WNT10A  CAMK2B  CAMK2D  CAV1  IQGAP1"
0.0014612081333111,39,143,1.84732762796706,"Path:hsa04550 Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," ACVR1C  MAPK14  DUSP9  DVL2  DVL3  AKT1  FGF2  FGFR1  APC  IGF1  IGF1R  INHBB  SMAD2  SMAD3  SMAD4  SMAD5  SMAD9  MYC  NEUROG1  PIK3CA  PIK3CB  POU5F1B  RIF1  MAPK13  RAF1  BMPR1B  BMPR2  TBX3  TCF7  WNT2  WNT5A  FZD5  WNT10A  ESX1  AXIN1  ACVR1  ACVR2A  ACVR2B  HAND1"
0.00171641653329586,31,106,1.98093937464392,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," GNA13  ADCY1  ADCY2  ADCY5  AKAP13  ADCY8  ADCY9  EGFR  EGR1  FGFR1  FOS  GNAI1  GNAI2  GNAQ  ITPR1  ITPR3  MEF2A  MMP15  MMP16  MMP17  PLCB2  PLD1  PLD2  RAF1  MMP25  CREB3L2  BRAF  CASR  RUNX2  SLC9A3R1  CREB5"
0.00171641653329586,34,120,1.91916814683245,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," ADCY1  ADCY2  ADCY5  MRAP2  ADCY8  ADCY9  MAPK14  AKT1  FOS  GHSR  GNAI1  GNAI2  GNAQ  IGF1  IGFBP3  IRS1  ITPR1  ITPR3  SHC4  PIK3CA  PIK3CB  PLCB2  PLCG2  MAPK10  MAPK13  MAP2K6  PTK2  RAF1  CREB3L2  SOS2  SSTR1  CACNA1D  CACNA1F  IRS2"
0.00250465021788244,39,148,1.78491791080601,"Path:hsa04072 Phospholipase D signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04072 "," GNA13  ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  DGKB  DGKH  AGTR1  EGFR  AKT1  PLA2G4F  LPAR4  GRM1  GRM3  GRM4  GRM6  GRM8  CXCR2  ARF6  SHC4  KITLG  PDGFRB  PIK3CA  PIK3CB  PIK3CG  PLCB2  PLCG2  PLD1  PLD2  PDGFC  AGPAT4  LPAR5  PTPN11  RAF1  RHEB  SOS2  DGKI  CYTH1"
0.00250465021788244,59,251,1.59218543233814,"Path:hsa04144 Endocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04144 "," ARPC4  ARPC3  ARPC2  STAM2  ARPC1A  ARFGEF1  RAB35  ARAP2  AGAP1  AGAP3  AP2M1  CLTB  CCR5  EGFR  IQSEC2  WASHC4  NEDD4L  PSD3  ACAP2  BIN1  GRK6  SH3KBP1  EHD4  IGF1R  IGF2R  IL2RG  CXCR2  ARF6  SMAD2  SMAD3  MDM2  NEDD4  ASAP1  PARD6A  CHMP1A  SPG21  PLD1  PLD2  PML  EPN3  ACTR3B  ARAP3  WIPF3  SMURF2  SNX1  SNX2  TFRC  VPS37B  CAV1  CBLB  SNX4  SNX3  WASL  USP8  RABEP1  CHMP7  CHMP4C  CYTH1  IQSEC1"
0.00250465021788244,109,530,1.39304768926573,"Path:hsa05200 Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05200 "," TFG  GNA13  ADCY1  ADCY2  PIM2  ADCY5  RASSF1  ADCY8  ADCY9  COL4A2  COL4A3  COL4A5  CTBP1  CTNNA1  AGTR1  DVL2  DVL3  EDNRA  EDNRB  EGFR  ELK1  AKT1  ESR1  MECOM  FGF2  FGF7  FGFR1  VEGFD  FLT4  FN1  FOS  DAPK2  FGF20  GLI2  GNAI1  GNAI2  GNAQ  GNB2  GNG11  LPAR4  HDAC2  HGF  HIF1A  APC  XIAP  BIRC5  HSP90AB1  IGF1  IGF1R  IL2RG  IL13  IL13RA1  ITGA6  ITGA3  JAG2  KIF7  SMAD2  SMAD3  SMAD4  MDM2  KITLG  MLH1  MYC  NFKB1  NFKBIA  NKX3-1  LEF1  PDGFRB  PGF  PIK3CA  PIK3CB  PLCB2  PLCG2  PLD1  PLD2  PML  GNG2  DLL4  MAPK10  LPAR5  PTK2  BAK1  RAF1  GNB4  BDKRB1  HHIP  SHH  SKP1  SMO  SOS2  BRAF  ELOC  TCF7  TERT  TP53  VEGFA  WNT2  WNT5A  FZD5  WNT10A  CAMK2B  CAMK2D  AXIN1  CASP8  RUNX1T1  CCNA2  CCND3  RPS6KA5  ARNT2"
0.00271085625938257,53,221,1.6244223334914,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," HCN4  ABCC4  ADCY1  ADCY2  CFTR  PDE10A  ADCY5  CHRM2  ADCY8  ADCY9  ADCYAP1R1  CRHR2  EDNRA  AKT1  FOS  GHSR  GNAI1  GNAI2  GRIA2  GRIA3  GRIN2A  GRIN2B  GRIN2C  AFDN  NFATC1  NFKB1  NFKBIA  ATP1B3  ATP2A2  ATP2A3  ATP2B1  ATP2B2  PIK3CA  PIK3CB  PLD1  PLD2  PPP1CC  MAPK10  SUCNR1  RAF1  RAP1B  HHIP  ARAP3  CREB3L2  BRAF  SSTR1  TSHR  CACNA1D  CACNA1F  CAMK4  CAMK2B  CAMK2D  ORAI1"
0.00339236323779961,20,60,2.25784487862641,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," GNA13  PLA2G4F  GNAI1  GNAI2  GNAO1  GNAQ  GRIA2  GRIA3  GRM1  GUCY1A1  IGF1  IGF1R  ITPR1  ITPR3  LYN  NOS1  PLCB2  PPP2CA  RAF1  BRAF"
0.00460041068497194,36,138,1.76700903544675,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," GNA13  ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  AGTR1  EGR1  AKT1  GNAI1  GNAI2  GNAQ  GNB2  GNG11  PIK3R4  MYLK4  ITPR1  ITPR3  SMAD2  SMAD3  SMAD4  MEF2A  MYLK  NOS1  NRF1  PRKAG2  PIK3CG  PLCB2  PLIN1  PRKAG3  GNG2  RAF1  GNB4  RYR3  SLC8A3  CAMK4"
0.00460041068497194,48,200,1.62564831261101,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," COL1A1  COL1A2  COL4A2  COL4A3  COL4A5  COL6A3  EGFR  ELK1  AKT1  VEGFD  ITGA11  FLNB  FLNC  FLT4  FN1  HGF  XIAP  MYLK4  IGF1  IGF1R  ITGA6  ITGA3  ITGA4  ITGB4  ITGB8  ARHGAP5  SHC4  MYLK  PAK2  PAK3  PDGFRB  PGF  PIK3CA  PIK3CB  PPP1CC  MAPK10  PDGFC  PTK2  MYL7  RAF1  RAP1B  ACTB  SOS2  BRAF  ACTG1  VEGFA  CAV1  CCND3"
0.00503944330336473,51,217,1.59193671165825,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," ARPC4  ARPC3  ARPC2  ABI2  BAIAP2  ARPC1A  GNA13  CHRM2  EGFR  PIKFYVE  SPATA13  FGF2  FGF7  FGFR1  ITGA11  FN1  FGF20  CYFIP2  LPAR4  APC  MYLK4  ITGA6  ITGA3  ITGA4  ITGB4  ITGB8  MYLK  PAK2  PAK3  PDGFRB  PFN2  PIK3CA  PIK3CB  SSH1  PPP1CC  BRK1  PDGFC  LPAR5  ACTR3B  PTK2  MYL7  RAF1  ACTB  BDKRB1  SOS2  BRAF  ACTG1  SCIN  IQGAP1  ARHGEF7  WASL"
0.00562823908211774,47,197,1.61602095373768,"Path:hsa05207 Chemical carcinogenesis-receptor activation","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," ADCY1  ADCY2  ADCY5  CHRNA3  ADCY8  ADCY9  CYP1A1  EGFR  EPHX2  AKT1  ESR1  FGF2  FGF7  FOS  FGF20  GNAI1  GNAI2  XIAP  BIRC5  HSP90AB1  KPNA4  KPNA5  MYC  NFKB1  PIK3CA  PIK3CB  DLL4  UGT1A10  UGT1A8  UGT1A7  UGT1A6  UGT1A9  UGT1A4  UGT1A1  PAQR5  RAF1  BCL6  CREB3L2  SOS2  KLF5  VEGFA  CACNA1D  CACNA1F  PAQR8  CCND3  CREB5  CDC25A"
0.00752232242223385,34,132,1.74469831530222,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," ADCY5  MAPK14  DDC  AKT1  FOS  GNAI1  GNAI2  GNAO1  GNAQ  GNB2  GNG11  GRIA2  GRIA3  GRIN2A  GRIN2B  ITPR1  ITPR3  MAOB  PLCB2  GNG2  PPP1CC  PPP2CA  PPP2R2A  PPP2R2B  PPP2R2C  PPP3CA  MAPK10  MAPK13  GNB4  SCN1A  CREB3L2  CACNA1D  CAMK2B  CAMK2D"
0.00817916282348609,26,93,1.8936763498157,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," ADCY1  MAP3K2  ADCY2  ADCY5  ADCY8  ADCY9  MAPK14  EGFR  EGR1  ELK1  PLA2G4F  GNAQ  ITPR1  ITPR3  PLCB2  PLD1  PLD2  MAPK10  MAPK13  MAP2K6  RAF1  SOS2  CACNA1D  CACNA1F  CAMK2B  CAMK2D"
0.00838084584737479,25,89,1.9026782685054,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CAMKK2  ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  EIF4E  AKT1  SESN1  IGF1  IGF1R  IRS1  NFKB1  PRKAG2  PIK3CA  PIK3CB  PRKAG3  RHEB  CREB3L2  SOD2  TP53  CAMK4  IRS2  ATG5  CREB5"
0.00838084584737479,37,149,1.68201866797001,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  MAPK14  AGTR1  AKT1  CACNG5  CACNG4  GNAI1  GNAI2  GNAQ  ATP1B3  ATP2A2  ATP2A3  ATP2B1  ATP2B2  PIK3CG  PLCB2  PPP1CC  PPP2CA  PPP2R2A  PPP2R2B  PPP2R2C  CACNA2D3  MAPK13  CREB3L2  SLC8A3  ACTC1  CACNA1D  CACNA1F  CACNA2D1  CACNB4  CAMK2B  CAMK2D  RPS6KA5"
0.00838084584737479,25,89,1.9026782685054,"Path:hsa04727 GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," ADCY1  ADCY2  SLC38A3  ADCY5  GABARAP  ADCY8  ADCY9  ABAT  GABARAPL1  GABRA1  GABRG2  GLS  GNAI1  GNAI2  GNAO1  GNB2  GNG11  GNG2  GABRQ  GNB4  SLC6A1  SLC6A11  TRAK2  CACNA1D  CACNA1F"
0.00838084584737479,21,70,2.03206039076377,"Path:hsa05230 Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," EGFR  AKT1  FGFR1  G6PD  GLS  HIF1A  IDH1  MYC  NTRK3  PDGFRB  PDHA1  PDK1  PIK3CA  PIK3CB  TIGAR  RAF1  SLC2A2  TP53  SLC7A5  SLC16A3  LDHAL6B"
0.00969803176460495,26,95,1.85380947929326,"Path:hsa01522 Endocrine resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01522 "," ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  MAPK14  EGFR  AKT1  ESR1  FOS  GPER1  IGF1  IGF1R  JAG2  SHC4  MDM2  PIK3CA  PIK3CB  DLL4  MAPK10  MAPK13  PTK2  RAF1  SOS2  BRAF  TP53"
0.00969803176460495,21,71,2.00343982187977,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," BAIAP2  WASF3  CSNK2A2  CTNNA1  EGFR  FER  FGFR1  NECTIN3  IGF1R  LMO7  SMAD3  SMAD4  AFDN  LEF1  PTPN6  PTPRB  ACTB  TCF7  ACTG1  IQGAP1  WASL"
0.00986967900597962,35,141,1.68137384578562,"Path:hsa04140 Autophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04140 "," TANK  CAMKK2  GABARAP  ATG4A  RAB39B  AKT1  DAPK2  GABARAPL1  ATG9B  PIK3R4  HIF1A  HMGB1  IGF1R  IRS1  ITPR1  LAMP1  EIF2AK4  PIK3CA  PIK3CB  ZFYVE1  ATG2B  PPP2CA  SUPT20H  MAPK10  RRAGD  RAF1  RHEB  MTMR14  ATG9A  VMP1  RAB33B  IRS2  CFLAR  MTMR4  ATG5"
0.00986967900597962,22,76,1.96076002617556,"Path:hsa04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04971 "," ADCY2  CFTR  ADCY5  ADCY8  ADCY9  SLC26A7  GNAI1  GNAI2  GNAQ  HRH2  MYLK4  ITPR1  ITPR3  KCNJ2  KCNJ16  MYLK  ATP1B3  PLCB2  ACTB  ACTG1  CAMK2B  CAMK2D"
0.0100655799013336,38,157,1.63945424307905,"Path:hsa04390 Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," RASSF1  FRMD6  CSNK1D  CTNNA1  DLG1  DVL2  DVL3  GLI2  APC  BIRC5  LLGL2  SMAD2  SMAD3  SMAD4  SMAD7  MYC  PARD6A  LEF1  PPP1CC  PPP2CA  PPP2R2A  PPP2R2B  PPP2R2C  ACTB  BMPR1B  BMPR2  STK3  TCF7  TEAD3  ACTG1  WNT2  WNT5A  YWHAZ  FZD5  WNT10A  AXIN1  CCND3  LATS1"
0.0103213198751469,27,101,1.8107468828588,"Path:hsa05142 Chagas disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05142 "," ADCY1  MAPK14  ACE  AKT1  FOS  GNAI1  GNAI2  GNAO1  GNAQ  IRAK1  SMAD2  MYD88  NFKB1  NFKBIA  PIK3CA  PIK3CB  PLCB2  TLR9  PPP2CA  PPP2R2A  PPP2R2B  PPP2R2C  MAPK10  MAPK13  TLR2  CASP8  CFLAR"
0.014980245285442,39,166,1.59137259517644,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," GNA13  ADCY1  ADCY2  ADCY5  ADCY8  ADCY9  AGTR1  EDNRA  EDNRB  AKT1  GNAI1  GNAI2  GNAQ  GUCY1A1  MYLK4  IRS1  ITPR1  ITPR3  MEF2A  MYLK  NFATC1  ATP1B3  ATP2A2  ATP2A3  ATP2B1  ATP2B2  PIK3CG  PLCB2  PPP1CC  PPP3CA  RAF1  CREB3L2  SLC8A3  SRF  VDAC1  CACNA1D  CACNA1F  PDE5A  IRS2"
0.0186864332490461,32,131,1.65460388052011,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," C8orf44-SGK3  GABARAP  FBXO32  MAPK14  EGFR  AKT1  FOXG1  GABARAPL1  FBXO25  GRM1  IGF1  IGF1R  IRS1  SMAD3  SMAD4  MDM2  PRKAG2  PIK3CA  PIK3CB  PLK1  PRKAG3  MAPK10  MAPK13  RAF1  RBL2  BCL6  SOD2  SOS2  BRAF  USP7  SETD7  IRS2"
0.0189619399685772,34,142,1.62183223675981,"Path:hsa04120 Ubiquitin mediated proteolysis","http://www.genome.jp/kegg-bin/show_pathway?hsa04120 "," UBE2F  RHOBTB2  NEDD4L  ANAPC4  XIAP  MDM2  MID1  TRIM37  NEDD4  PRKN  PML  DET1  FBXW7  UBE2O  SMURF2  SKP1  ELOC  UBA1  UBA7  UBE2A  UBE2B  UBE2D3  UBE2E1  UBE2H  UBE2I  CUL4A  CUL3  PIAS1  CBLB  CDC16  UBE2Q2  RNF7  UBE3C  CUL7"
0.0189619399685772,30,121,1.67938875269733,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," RCAN2  NCOA2  MED12L  SLC16A10  DIO2  DIO3  AKT1  ESR1  MED13L  SIN3A  HDAC2  HIF1A  MDM2  MYC  ATP1B3  ATP2A2  ATP2A3  PIK3CA  PIK3CB  PLCB2  PLCG2  RAF1  ACTB  RHEB  ACTG1  TP53  PLCD4  KAT2B  PLCZ1  MED14"
0.0224115678891816,19,67,1.92085310569709,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," ADCY1  ADCY8  GNAQ  GRIA2  GRIN2A  GRIN2B  GRIN2C  GRM1  ITPR1  ITPR3  PLCB2  PPP1CC  PPP3CA  RAF1  RAP1B  BRAF  CAMK4  CAMK2B  CAMK2D"
