"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.116607932432619,65,331,1.32779188361081,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CDK6  CHAD  CHD4  CSNK1A1L  COL1A2  COL4A1  COL4A2  COL6A3  CREBBP  CSNK1A1  DLG1  DLG3  DVL3  EGFR  AKT1  FOXO1  FN1  HEY2  APC  HES1  IBSP  RBPJ  ITGA3  ITGA9  ITGB4  LAMA2  LFNG  PDGFRB  ATP6V1A  PIK3CA  PIK3CB  PKM  ATP6AP1  PPP2CA  PPP2CB  PPP2R2A  PPP2R2C  PPP2R5C  PPP2R5E  HES6  MAML3  PRKCI  MAP2K1  PSMC1  PTK2  PXN  RB1  RBL2  RFNG  PALS1  SOS2  SPP1  TRAF3  VEGFA  WNT5A  WNT6  FZD5  WNT5B  AXIN1  AXIN2  FZD1  CASP8  OASL  TRADD  CREB5"
0.141823327497552,16,60,1.80307328605201,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," GNA13  CRH  GNA12  GNAI1  GNAO1  GNAQ  PLA2G4D  GRIA1  GRIA3  GRM1  IGF1R  ITPR1  ITPR3  PPP2CA  PPP2CB  MAP2K1"
0.148597260567401,42,202,1.40586159679798,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," COL1A2  DCN  EGFR  ELK1  AKT1  ESR1  FGFR1  MRAS  FN1  GPC1  ANK2  HCLS1  HGF  IGF1R  IHH  ITPR1  ITPR3  RHOA  SMAD2  MMP2  MYC  PPP1R12A  PIK3CA  PIK3CB  PPP1CC  MAPK13  MAP2K1  PTK2  PXN  SHH  SMO  SOS2  TFAP4  VEGFA  WNT5A  WNT6  FZD5  WNT5B  CAMK2B  CAMK2D  FZD1  IQGAP1"
0.158204977231533,97,530,1.23748661849324,"Path:hsa05200 Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05200 "," CDK6  TFG  GNA13  GNB5  ADCY1  ADCY5  RASSF1  ADCY9  COL4A1  COL4A2  CREBBP  CSF1R  CTNNA1  DCC  AGTR1  DVL3  E2F3  EDNRA  EGFR  ELK1  AKT1  ESR1  MECOM  FGFR1  FGFR4  FOXO1  FLT4  FN1  HEY2  FOS  DAPK2  GLI2  GNA12  GNAI1  GNAQ  GNB2  HGF  APC  HES1  BIRC5  HSP90AA1  HSP90AB1  IGF1R  IL4R  IL15  AR  ITGA3  JAG2  KIF7  RHOA  LAMA2  SMAD2  MAX  MGST1  MGST2  MITF  MMP2  MYC  LEF1  PDGFA  PDGFRB  PIK3CA  PIK3CB  PML  GNG2  DLL4  MAPK9  MAPK10  MAP2K1  PTK2  RB1  HHIP  SHH  SKP1  BMP4  SMO  SOS2  TGFB3  HSP90B1  TRAF3  VEGFA  WNT5A  WNT6  FZD5  CALM1  WNT5B  CAMK2B  CAMK2D  AXIN1  AXIN2  FZD1  CASP8  CUL1  RUNX1T1  FGF18  FGF17  ARNT2"
0.163332074020379,18,72,1.69038120567376,"Path:hsa04137 Mitophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04137 "," CITED2  GABARAP  FUNDC1  CSNK2A2  MRAS  FOXO3  ATG9B  MITF  MAPK9  MAPK10  BNIP3L  TFE3  RAB7A  TFEB  MAP1LC3B  ULK1  USP30  TAX1BP1"
0.163332074020379,27,120,1.52134308510638,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," ADCY1  ADCY5  ADCY9  CREBBP  AKT1  FOS  GNAI1  GNAQ  IGFALS  IRS1  ITPR1  ITPR3  PIK3CA  PIK3CB  MAPK9  MAPK10  MAPK13  MAP2K1  PTK2  SOS2  SSTR1  SSTR2  SSTR5  CACNA1D  CACNA1F  IRS2  SOCS2"
0.170155686760473,32,149,1.45213955923652,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," ADCY1  ADCY5  ADCY9  ADRA1B  AGTR1  AKT1  ATP1B4  GNAI1  GNAQ  ATP1A1  ATP2A2  ATP2A3  ATP2B1  ATP2B2  ATP2B3  PPP1CC  PPP2CA  PPP2CB  PPP2R2A  PPP2R2C  PPP2R5C  PPP2R5E  CACNA2D3  MAPK13  SCN7A  SLC8A3  CACNA1D  CACNA1F  CACNB4  CALM1  CAMK2B  CAMK2D"
0.170155686760473,30,138,1.46989670058588,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," APELA  GNA13  GNB5  ADCY1  PPARGC1A  ADCY5  ADCY9  AGTR1  EGR1  AKT1  MRAS  GNAI1  GNAQ  GNB2  PIK3R4  ITPR1  ITPR3  SMAD2  MYLK  NRF1  PRKAG2  PLIN1  GNG2  MAP2K1  RYR3  SLC8A3  SPP1  CALM1  MAP1LC3B  HDAC4"
0.170155686760473,44,217,1.37100042487826,"Path:hsa04810 Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?hsa04810 "," ACTR3  ARPC2  ABI2  GNA13  PAK6  NCKAP1  DIAPH1  DIAPH2  EGFR  FGFR1  FGFR4  MRAS  FN1  CYFIP2  GNA12  APC  ITGA3  ITGA9  ITGAE  ITGB4  RHOA  MYLK  PPP1R12A  PAK3  PDGFA  PDGFRB  PFN2  PIK3CA  PIK3CB  SSH1  PPP1CC  MAP2K1  ACTR3B  PTK2  PXN  SOS2  DIAPH3  SCIN  FGF18  FGF17  IQGAP1  ARHGEF7  WASL  ARHGEF6"
0.170155686760473,34,161,1.42789965199771,"Path:hsa05206 MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05206 "," CDK6  RASSF1  TRIM71  CREBBP  E2F3  EGFR  EZH2  DICER1  ZFPM2  FOXP1  GLS  HNRNPK  APC  IRS1  RHOA  MARCKS  MYC  PDGFA  PDGFRB  PIK3CA  PIK3CB  MAP2K1  RPTOR  SLC7A1  BMPR2  SOS2  SOX4  UBE2I  VEGFA  TP63  IRS2  BMF  HDAC4  ZEB2"
0.170155686760473,16,63,1.71721265338287,"Path:hsa05217 Basal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05217 "," DVL3  GLI2  APC  KIF7  LEF1  HHIP  SHH  BMP4  SMO  WNT5A  WNT6  FZD5  WNT5B  AXIN1  AXIN2  FZD1"
0.170155686760473,35,167,1.41708604068459,"Path:hsa05225 Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," CDK6  CSNK1A1L  CSNK1A1  DVL3  E2F3  EGFR  ELK1  AKT1  HGF  APC  IGF1R  SMAD2  MGST1  MGST2  MYC  LEF1  ACTL6B  PIK3CA  PIK3CB  PBRM1  PHF10  MAP2K1  ARID1B  RB1  SMARCC1  SOS2  TGFB3  WNT5A  WNT6  FZD5  WNT5B  DPF3  AXIN1  AXIN2  FZD1"
0.181980218226553,17,69,1.66588292733066,"Path:hsa04924 Renin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04924 "," ADCYAP1R1  ACE  AGTR1  EDNRA  GNAI1  GNAQ  ITPR1  ITPR3  KCNJ2  PDE1C  PDE3A  PPP3CA  PPP3CC  CACNA1D  CACNA1F  CALM1  ORAI1"
