"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00237746681845783,33,97,1.91872263543475,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," ADCY1  ADCY2  ADCY5  ADCY8  ADCYAP1R1  CREB1  GNAI1  GNAO1  GNAQ  GNB2  GNB3  GNG11  GNGT1  GRIA2  GRIA3  GRIN2B  GRIN2C  GUCY1A1  ITPR1  ITPR3  KCNJ3  PLCB2  PRKCA  PRKCB  GNB4  RYR3  CALM1  CAMK2B  CAMK2D  PER2  CACNA1H  CACNA1G  RPS6KA5"
0.00237746681845783,44,142,1.74756897311897,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," BEAN1  AKT1  ERN1  WIPI2  GNAQ  GRIA2  GRIA3  GRIN2B  GRIN2C  SLC25A4  GRM1  PIK3R4  RBPJ  ITPR1  ITPR3  TBPL2  MAP3K5  ATXN3  NFYA  ATP2A3  PIK3CA  PIK3CB  PLCB2  CYCS  WIPI1  ATG2B  PRKCA  PRKCB  MAPK9  MAPK10  RELN  PSMA6  PSMC1  PSMC2  PSMC5  PSMD1  PSMD9  PSMD12  ATXN1  ATXN2  TRPC3  SEM1  ULK1  TBPL1"
0.00307695026717654,28,79,1.99894540768729,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EGF  EGFR  EIF4E  AKT1  FGF2  FGFR3  FOXO3  GAB1  GAS6  GRB2  GSK3B  HGF  NRG1  IGF1  ARAF  MET  PDGFA  PDGFRB  PIK3CA  PIK3CB  PLCG2  PRKCA  PRKCB  PDGFC  SOS2  BRAF  VEGFA  EIF4E2"
0.00307695026717654,26,71,2.06530878641333,"Path:hsa04520 Adherens junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04520 "," BAIAP2  WASF3  CREBBP  CTNNA1  CTNNB1  EGFR  FGFR1  FYN  NECTIN3  LMO7  SMAD3  SMAD4  MET  AFDN  LEF1  PTPRB  RAC3  MAP3K7  TCF7  TGFBR2  WAS  ACTN1  IQGAP1  WASF1  WASL  FARP2"
0.00485935237250537,22,58,2.13926546709391,"Path:hsa05213 Endometrial cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05213 "," CDKN1A  CTNNA1  CTNNB1  EGF  EGFR  ELK1  AKT1  FOXO3  GRB2  GSK3B  APC  ARAF  LEF1  PDPK1  PIK3CA  PIK3CB  SOS2  BRAF  TCF7  TP53  AXIN1  AXIN2"
0.0058237199478365,60,221,1.53118959800222,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," HCN4  ABCC4  ADCY1  ADCY2  CFTR  PDE10A  RAPGEF4  ADCY5  CHRM2  ADCY8  ADCYAP1R1  CNGB1  CREB1  CREBBP  CRHR2  GPR119  DRD5  AKT1  ATP1B4  GHSR  GNAI1  GRIA2  GRIA3  GRIN2B  GRIN2C  HTR1B  AFDN  PPP1R12A  NFATC1  NFKB1  ATP1B2  ATP2A3  ATP2B1  ATP2B2  ATP2B3  OXTR  ACOX1  PDE3A  GHRL  PIK3CA  PIK3CB  PLD2  MAPK9  MAPK10  RAC3  RAP1B  HHIP  CREB3L2  SOX9  BRAF  SSTR5  TSHR  VIPR2  CACNA1F  CALM1  CAMK4  CAMK2B  CAMK2D  ACOX3  ORAI1"
0.0058237199478365,24,67,2.02025612631935,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," ADCY1  ADCY8  CREBBP  RPS6KA6  GNAQ  GRIA2  GRIN2B  GRIN2C  GRM1  ARAF  ITPR1  ITPR3  PLCB2  PPP3CA  PPP3CC  PRKCA  PRKCB  RAP1B  RPS6KA2  BRAF  CALM1  CAMK4  CAMK2B  CAMK2D"
0.0058237199478365,40,132,1.70905505635602,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," ADCY5  CREB1  ATF2  DRD5  AKT1  GNAI1  GNAO1  GNAQ  GNB2  GNB3  GNG11  GNGT1  GRIA2  GRIA3  GRIN2B  GSK3B  ITPR1  ITPR3  KCNJ3  ARRB2  PLCB2  PPP2CB  PPP2R2A  PPP2R2B  PPP2R2C  PPP2R3A  PPP2R5C  PPP2R5D  PPP2R5E  PPP3CA  PPP3CC  PRKCA  PRKCB  MAPK9  MAPK10  GNB4  CREB3L2  CALM1  CAMK2B  CAMK2D"
0.0058237199478365,26,75,1.95515898447128,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," ADCY1  ADCY2  ADCY5  ADCY8  CREB1  ATF2  ATP1B4  GNAQ  GPX3  ITPR1  ITPR3  IYD  LRP2  DUOXA2  ASGR1  ASGR2  ATP1B2  DUOX2  PLCB2  PRKCA  PRKCB  CREB3L2  HSP90B1  TSHR  TTR  CREB5"
0.00606025737416218,42,142,1.66813401979538,"Path:hsa04120 Ubiquitin mediated proteolysis","http://www.genome.jp/kegg-bin/show_pathway?hsa04120 "," HUWE1  ANAPC10  UBE2E3  WWP1  WWP2  RHOBTB2  FBXW11  MGRN1  NEDD4L  ANAPC4  UBE2K  NHLRC1  UBE2NL  MDM2  MID1  TRIM37  PRKN  UBR5  ANAPC5  ANAPC7  ANAPC11  PML  UBE2W  FBXW7  UBE2O  SMURF2  UBC  UBA7  UBE2D2  UBE2D3  UBE2E2  UBE2H  CUL4B  CUL4A  SOCS1  CBLB  CDC16  HERC1  SOCS3  UBE2Q2  TRIP12  CUL7"
0.00714584867456195,57,210,1.53082502905032,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," RGS14  ADCY1  ADCY2  RAPGEF4  ADCY5  ADCY8  CNR1  CSF1R  CTNNB1  EGF  EGFR  AKT1  FGF1  FGF2  FGFR1  FGFR3  VEGFD  FLT1  SIPA1L1  LAT  GNAI1  GNAO1  GNAQ  ANGPT2  GRIN2B  HGF  IGF1  LCP2  MET  AFDN  NGF  EVL  PDGFA  PDGFRB  RAPGEF6  PFN1  PIK3CA  PIK3CB  PLCB2  PRKCA  PRKCB  PRKD1  PDGFC  RAC3  RAP1B  BRAF  THBS1  VEGFA  CALM1  FGF23  TLN2  FGF17  KRIT1  RAPGEF2  RAPGEF5  FARP2  MAGI2"
0.00858007139144751,36,119,1.70618269491676,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," GNA13  DEGS2  SGMS2  CERS3  AKT1  FYN  GNA12  GNAI1  GNAQ  KNG1  MAP3K5  ASAH1  NFKB1  NOS3  PDPK1  PIK3CA  PIK3CB  PLCB2  PLD2  PPP2CB  PPP2R2A  PPP2R2B  PPP2R2C  PPP2R3A  PPP2R5C  PPP2R5D  PPP2R5E  PRKCA  PRKCB  MAPK9  MAPK10  RAC3  BDKRB2  TNFRSF1A  TP53  SPTLC2"
0.00858007139144751,31,98,1.78404420678797,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," ADCY1  ADCY2  ADCY5  ADCY8  TRPV3  ALOX12  GNAQ  PLA2G4D  HRH1  IGF1  ITPR1  ITPR3  KNG1  NGF  PIK3CA  PIK3CB  PLCB2  PLCG2  ASIC4  PRKCA  PRKCB  PRKCH  MAPK9  MAPK10  TRPV4  BDKRB1  BDKRB2  TRPV1  CALM1  CAMK2B  CAMK2D"
0.0113669582542978,36,121,1.67798132805864,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," RCAN2  NCOA2  MED12L  SLC16A10  CREBBP  CTNNB1  AKT1  ESR1  FOXO1  MED13L  ATP1B4  SIN3A  MED4  GSK3B  HDAC2  HIF1A  ITGAV  MDM2  ATP1B2  ATP2A3  PDPK1  PIK3CA  PIK3CB  PLCB2  PLCG2  SLCO1C1  PRKCA  PRKCB  BMP4  STAT1  THRB  TP53  PLCD4  HDAC3  KAT2B  MED12"
0.0122931245913532,54,202,1.50769114377546,"Path:hsa05205 Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," CDKN1A  COL1A1  CTNNB1  DCN  EGFR  ELK1  ERBB4  AKT1  ESR1  FGF2  FGFR1  FLNC  FN1  GAB1  GPC3  GPC1  ANK2  GRB2  HCLS1  HGF  HIF1A  IGF1  ITGAV  ARAF  ITPR1  ITPR3  SMAD2  MDM2  MET  PPP1R12A  PDPK1  PIK3CA  PIK3CB  PLCG2  PRKCA  PRKCB  PTPN11  PXN  SDC2  SMO  SOS2  BRAF  TFAP4  THBS1  TP53  VEGFA  WNT6  WNT7A  CAMK2B  CAMK2D  FZD1  FZD6  NUDT16L1  IQGAP1"
0.013378653481335,21,60,1.9739585900912,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," GNA13  GNA12  GNAI1  GNAO1  GNAQ  PLA2G4D  GRIA2  GRIA3  GRID2  GRM1  GUCY1A1  IGF1  ARAF  ITPR1  ITPR3  LYN  PLCB2  PPP2CB  PRKCA  PRKCB  BRAF"
0.0143014503136408,28,89,1.77434480008198,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," ADCY1  ADCY2  PPARGC1A  ADCY5  ADCY8  CREB1  ATF2  EIF4E  AKT1  FOXO1  FOXO3  IGF1  IRS1  NFKB1  PIK3CA  PIK3CB  PPARG  RPTOR  CREB3L2  SOD2  TP53  CAMK4  ULK1  IRS2  ADIPOQ  EIF4E2  ATG5  CREB5"
0.0143014503136408,35,119,1.65878873116908,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," SH2B2  AKT1  FOXO3  GAB1  RPS6KA6  GRB2  GSK3B  IRAK1  IRS1  MAP3K3  MAP3K5  NFKB1  NGF  NTRK2  NTRK3  PDPK1  PIK3CA  PIK3CB  PLCG2  MAPK9  MAPK10  MAP2K5  PSEN1  PTPN11  RAP1B  RPS6KA2  SOS2  BRAF  TP53  CALM1  CAMK4  CAMK2B  CAMK2D  RPS6KA5  MAGED1"
0.0144684844344061,25,77,1.8311304175243,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," ARPC4  ARPC1B  ACTR3  ARPC2  ARPC1A  SEPTIN12  CTNNA1  CTNNB1  SEPTIN1  SEPTIN6  SEPTIN8  FN1  CD2AP  GAB1  HCLS1  MET  SEPTIN2  PIK3CA  PIK3CB  ACTR3B  PXN  ARHGAP10  WASF1  WASL  ELMO1"
0.0144684844344061,30,98,1.72649439366577,"Path:hsa05231 Choline metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05231 "," WASF3  DGKK  DGKG  DGKH  DGKQ  EGF  EGFR  AKT1  PLA2G4D  GRB2  HIF1A  PCYT1A  PDGFA  PDGFRB  PDPK1  PIK3CA  PIK3CB  PLD2  PRKCA  PRKCB  MAPK9  MAPK10  PDGFC  CHPT1  RAC3  SLC22A2  SOS2  WAS  DGKE  WASF1"
0.0151762644257754,35,120,1.64496549174267,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," ADCY1  ADCY2  ADCY5  ADCY8  CREB1  ATF2  CREBBP  AKT1  GHSR  GNAI1  GNAQ  GRB2  GSK3B  IGF1  IRS1  ITPR1  ITPR3  GHRL  PIK3CA  PIK3CB  PLCB2  PLCG2  PRKCA  PRKCB  MAPK9  MAPK10  CREB3L2  SOS2  SSTR5  STAT1  CACNA1F  SOCS1  IRS2  SOCS2  SOCS3"
0.0153102661351122,27,86,1.77066052931769,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CDKN1A  CTNNB1  DCC  EGF  EGFR  AKT1  GRB2  GSK3B  APC  ARAF  SMAD2  SMAD3  SMAD4  LEF1  PIK3CA  PIK3CB  CYCS  MAPK9  MAPK10  RAC3  SOS2  BRAF  TCF7  TGFBR2  TP53  AXIN1  AXIN2"
0.017037113757413,60,235,1.43996979216379,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," RASA4B  RASA4  PAK6  RASSF1  CSF1R  EGF  EGFR  ELK1  AKT1  FGF1  FGF2  FGFR1  FGFR3  VEGFD  FLT1  RALGAPA1  GAB1  LAT  GNB2  GNB3  GNG11  GNGT1  KSR2  PLA2G4D  ANGPT2  GRB2  GRIN2B  HGF  IGF1  MET  AFDN  NFKB1  NGF  NTRK2  PAK2  PAK3  PDGFA  PDGFRB  PIK3CA  PIK3CB  PLCG2  PLD2  PRKCA  PRKCB  MAPK9  MAPK10  PDGFC  PTPN11  RAC3  RAP1B  RASA2  RASGRF1  GNB4  SOS2  VEGFA  CALM1  FGF23  RASAL1  FGF17  RAPGEF5"
0.0182145802768193,33,113,1.64704509413425,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," ADCY1  ADCY2  ADCY5  CHRM2  CHRNA3  ADCY8  CREB1  AKT1  FYN  GNAI1  GNAO1  GNAQ  GNB2  GNB3  GNG11  GNGT1  ITPR1  ITPR3  KCNJ3  KCNQ3  PIK3CA  PIK3CB  PIK3CG  PLCB2  PRKCA  PRKCB  KCNQ5  GNB4  CREB3L2  CACNA1F  CAMK4  CAMK2B  CAMK2D"
0.0207288377547834,29,97,1.68615019477599,"Path:hsa03015 mRNA surveillance pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03015 "," ALYREF  HBS1L  PAPOLA  RNPS1  NUDT21  CPSF6  MSI2  ETF1  NCBP2  SMG1  SMG6  GSPT2  PABPC1  GSPT1  MSI1  PABPC3  PNN  PPP2CB  PPP2R2A  PPP2R2B  PPP2R2C  PPP2R3A  PPP2R5C  PPP2R5D  PPP2R5E  WDR33  PAPOLB  UPF3B  RNGTT"
0.0207288377547834,26,84,1.7456776647065,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," CDKN1A  PAK6  EGF  EGFR  ELK1  ERBB4  AKT1  GAB1  GRB2  GSK3B  NRG1  ARAF  PAK2  PAK3  PIK3CA  PIK3CB  PLCG2  PRKCA  PRKCB  MAPK9  MAPK10  SOS2  BRAF  CAMK2B  CAMK2D  CBLB"
0.0207288377547834,31,106,1.64939936099265,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," GNA13  ADCY1  ADCY2  ADCY5  AKAP13  ADCY8  CREB1  ATF2  EGFR  FGFR1  GNA12  GNAI1  GNAQ  ARAF  ITPR1  ITPR3  ARRB2  MMP15  MMP17  PLCB2  PLD2  PRKCA  PRKCB  CREB3L2  SLC34A1  BRAF  FGF23  CASR  RUNX2  TNFSF11  CREB5"
0.0207288377547834,42,155,1.5282260052319,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CDKN1A  ADCY1  ADCY2  ADCY5  ADCY8  CREB1  ATF2  CRHR2  CTNNB1  AGTR1  DVL2  DVL3  E2F3  EGFR  AIPL1  GNAI1  GNAQ  GSK3B  APC  ITPR1  ITPR3  PDE11A  LEF1  PLCB2  RAP1B  CREB3L2  BRAF  TCF7  WNT6  WNT7A  CACNA1F  CAMK2B  CAMK2D  AXIN1  AXIN2  FZD1  FZD6  ORAI1  CACNA1H  CACNA1G  ASH2L  USP8"
0.0207288377547834,38,137,1.56434674501492,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," ARPC4  ARPC1B  ACTR3  ARPC2  BAIAP2  ARPC1A  AKT1  PTK2B  FN1  LAT  RPS6KA6  GNAQ  GSK3B  IL2  IRAK1  ITGA4  LCP2  MEFV  NFATC1  NFKB1  PIK3CA  PIK3CB  MAPK9  MAPK10  ACTR3B  PXN  RAC3  RPS6KA2  WIPF3  MAP3K7  WAS  WIPF1  ARHGEF7  SKAP2  WASL  CD4  GIT2  ELMO1"
0.0207288377547834,23,72,1.80162887190864,"Path:hsa05218 Melanoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05218 "," CDKN1A  E2F3  EGF  EGFR  AKT1  FGF1  FGF2  FGFR1  HGF  IGF1  ARAF  MDM2  MET  MITF  PDGFA  PDGFRB  PIK3CA  PIK3CB  PDGFC  BRAF  TP53  FGF23  FGF17"
0.0207564876888489,19,56,1.9135312863129,"Path:hsa04340 Hedgehog signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04340 "," EVC2  CSNK1A1  CSNK1G3  EVC  IQCE  FBXW11  MGRN1  GLI2  GSK3B  SPOPL  KIF7  LRP2  ARRB2  CSNK1G1  HHATL  HHIP  SMURF2  SMO  CCND2"
0.0207564876888489,27,89,1.71097534293619,"Path:hsa04727 GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," ADCY1  ADCY2  ADCY5  GABARAP  GABARAPL2  ADCY8  ABAT  GABRB2  GABRE  GABRG2  GNAI1  GNAO1  GNB2  GNB3  GNG11  GNGT1  PLCL1  PRKCA  PRKCB  GABRQ  GNB4  SLC6A1  SLC6A12  TRAK2  CACNA1F  SLC38A1  SLC38A5"
