"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00640422528730928,26,121,2.08771911354424,"Path:hsa04919 Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04919 "," MED12L  SLC16A10  CTNNB1  ESR1  FOXO1  MED13L  SIN3A  GSK3B  HDAC2  HIF1A  MDM2  ATP1B2  ATP2A2  NRAS  PIK3CA  SLCO1C1  PRKCA  PRKCB  RAF1  ACTB  BMP4  STAT1  THRB  TP53  MED30  MED14"
0.00701106409475696,27,131,2.00251859775368,"Path:hsa04068 FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," PLK4  FBXO32  FOXG1  FOXO1  FOXO3  IGF1  IGF1R  IRS1  SMAD4  MDM2  FOXO4  NRAS  PIK3CA  PRKAB1  MAPK10  MAPK13  RAF1  BCL6  SGK1  SOD2  BRAF  TGFB3  TGFBR2  IRS2  TNFSF10  CCND2  ATG12"
0.00701106409475696,31,157,1.91843076798247,"Path:hsa04390 Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," CTNNB1  DLG1  DLG3  DLG4  WWC1  WWTR1  GSK3B  APC  BIRC5  LLGL2  SMAD1  SMAD2  SMAD4  SMAD7  LEF1  PPP2CB  PPP2R2A  PRKCI  ACTB  SAV1  BMP4  BMPR1B  TEAD3  TGFB3  TGFBR2  YWHAZ  FZD3  FRMD1  CCND2  LIMD1  LATS1"
0.00701106409475696,17,67,2.46523433786482,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," ADCY1  GNAQ  GRIN2B  NRAS  PPP3CA  PRKCA  PRKCB  RAF1  RAP1B  RPS6KA2  RPS6KA3  BRAF  CALM1  CAMK4  CAMK2A  CAMK2B  CAMK2D"
0.00701106409475696,28,137,1.98573620344972,"Path:hsa05135 Yersinia infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05135 "," ARPC4  ARPC1B  ACTR3  ARPC2  BAIAP2  ARPC1A  CRK  LAT  GNAQ  GSK3B  ARF6  MEFV  NFATC3  NFKB1  NFKBIA  PIK3CA  MAPK10  MAPK13  MAP2K6  ACTR3B  PTK2  ACTB  RPS6KA2  RPS6KA3  WIPF1  SKAP2  GIT2  ELMO1"
0.00701106409475696,22,97,2.20361153063235,"Path:hsa05215 Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," CREB1  CTNNB1  ETV5  FGFR1  FOXO1  GSK3B  IGF1  IGF1R  AR  MDM2  NFKB1  NFKBIA  NKX3-1  NRAS  LEF1  PDGFA  PIK3CA  PDGFC  RAF1  CREB3L2  BRAF  TP53"
0.00795016569559824,16,62,2.50733511403329,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," ADCY1  ADCY2  ADCY9  FOXO1  FOXO3  HDAC2  HSPA2  IGF1  IGF1R  IRS1  NRAS  PIK3CA  PRKAB1  RPS6KB1  SOD2  IRS2"
0.00856062323722587,49,294,1.61932059447983,"Path:hsa04010 MAPK signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04010 "," RASGRP1  MAP3K2  CRK  DUSP4  DUSP9  EFNA5  ERBB4  MECOM  FGFR1  MAPK8IP3  FLT1  CACNG5  HSPA2  IGF1  IGF1R  IL1RAP  NFATC3  NFKB1  NRAS  NTRK2  PAK2  PDGFA  MAP3K20  PPM1A  PPP3CA  PRKCA  PRKCB  MAPK10  MAPK13  PDGFC  MAP2K6  RAF1  RAP1B  RASGRF1  RPS6KA2  RPS6KA3  BRAF  TGFB3  TGFBR2  TNFRSF1A  TP53  CACNA1D  CACNB4  FGF23  LAMTOR3  FGF18  CACNA1G  MAP3K13  RPS6KA5"
0.00856062323722587,22,101,2.11633978684493,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," ADCY1  ADCY2  ADCY9  CREB1  CTNNB1  DCT  GNAI1  GNAO1  GNAQ  GSK3B  MITF  NRAS  LEF1  PRKCA  PRKCB  RAF1  CREB3L2  FZD3  CALM1  CAMK2A  CAMK2B  CAMK2D"
0.00856062323722587,17,69,2.39377827010062,"Path:hsa04920 Adipocytokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04920 "," CAMKK2  PPARGC1A  ACSL1  ACSBG1  ACSL6  ACACB  IRS1  LEP  NFKB1  NFKBIA  PRKAB1  MAPK10  PTPN11  TNFRSF1A  IRS2  SOCS3  ADIPOQ"
0.00872342171098792,28,142,1.91581591459586,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," PSMD14  ERN1  FGF14  WIPI2  GNAQ  GRIN2B  RBPJ  ATXN3  NFYA  ATP2A2  PIK3C3  PIK3CA  CYCS  WIPI1  PRKCA  PRKCB  MAPK10  PSMA6  PSMC2  PSMC6  PSMD9  RORA  ATXN1  ATXN2  TBP  VDAC1  ULK1  RB1CC1"
0.0100973485206666,18,77,2.27125485978989,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," ARPC4  ARPC1B  ACTR3  ARPC2  ARPC1A  SEPTIN12  CRK  CTNNB1  SEPTIN6  SEPTIN8  SHC4  SEPTIN2  PIK3CA  ACTR3B  PTK2  ACTB  CAV1  ELMO1"
0.0106724330167073,21,97,2.10344737014906,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," ADCY1  ADCY2  ADCY9  ADCYAP1R1  CREB1  GNAI1  GNAO1  GNAQ  GNGT1  GRIN2B  GUCY1A1  PRKCA  PRKCB  GNB4  CACNA1D  CALM1  CAMK2A  CAMK2B  CAMK2D  CACNA1G  RPS6KA5"
0.0106724330167073,53,331,1.55572190043682,"Path:hsa05165 Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," CDK6  TADA3  CHD4  COL1A1  COL1A2  COL4A2  COL6A3  CREB1  CSNK1A1  CTNNB1  ATP6V0E2  DLG1  DLG3  ITGA11  FOXO1  ATP6V0A2  GSK3B  HDAC2  APC  HES1  RBPJ  IRF1  ITGB8  LAMA4  LAMB1  LLGL2  MDM2  NFKB1  NRAS  ATP6V1D  ATP6V1A  ATP6V0C  PIK3CA  ATR  PPP2CB  PPP2R2A  PPP2R5E  PRKCI  PSEN1  PTK2  RAF1  RPS6KB1  CREB3L2  STAT1  TBP  THBS2  TLR3  TNFRSF1A  TP53  FZD3  CASP8  CCND2  CREB5"
0.0107376877185419,14,54,2.51894314696862,"Path:hsa03460 Fanconi anemia pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03460 "," POLI  FANCD2  HES1  POLN  MLH1  PMS2  POLH  ATR  REV3L  RPA3  BLM  RMI1  BRIP1  SLX4"
0.0107376877185419,21,98,2.08198362147407,"Path:hsa04750 Inflammatory mediator regulation of TRP channels","http://www.genome.jp/kegg-bin/show_pathway?hsa04750 "," ADCY1  ADCY2  ADCY9  GNAQ  HRH1  HTR2A  IGF1  IL1RAP  KNG1  PIK3CA  ASIC4  PRKCA  PRKCB  PRKCD  MAPK10  MAPK13  MAP2K6  CALM1  CAMK2A  CAMK2B  CAMK2D"
0.0107376877185419,21,98,2.08198362147407,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," ADCY1  ADCY2  ADCY9  CREB1  GNAQ  ATP1B2  ATP2B1  ATP2B3  PRKCA  PRKCB  CREB3L2  STAR  CACNA1D  CALM1  CAMK4  CAMK2A  CAMK2B  CAMK2D  CAMK1  CACNA1G  SCARB1"
0.0122767370837093,23,113,1.97757736317006,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," GNB5  ADCY1  ADCY2  ADCY9  CREB1  GNAI1  GNAO1  GNAQ  GNGT1  KCNJ2  KCNQ3  NRAS  PIK3CA  PIK3CG  PRKCA  PRKCB  GNB4  CREB3L2  CACNA1D  CAMK4  CAMK2A  CAMK2B  CAMK2D"
0.0122767370837093,20,93,2.08944592836107,"Path:hsa04912 GnRH signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04912 "," ADCY1  MAP3K2  ADCY2  ADCY9  EGR1  GNAQ  NRAS  PLD1  PRKCA  PRKCB  PRKCD  MAPK10  MAPK13  MAP2K6  RAF1  CACNA1D  CALM1  CAMK2A  CAMK2B  CAMK2D"
0.0132235626232575,77,530,1.41155870688619,"Path:hsa05200 Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05200 "," RASGRP1  CDK6  TFG  GNB5  ADCY1  ADCY2  ADCY9  COL4A2  CRK  CTNNB1  ESR1  MECOM  FGFR1  FOXO1  DAPK2  GNAI1  GNAQ  GNGT1  GSK3B  HDAC2  HIF1A  APC  HES1  XIAP  BIRC5  IGF1  IGF1R  IL5RA  IL7  IL15  AR  KIF7  KNG1  LAMA4  LAMB1  SMAD2  SMAD4  MDM2  MITF  MLH1  NFKB1  NFKBIA  NKX3-1  NRAS  LEF1  PDGFA  PIK3CA  PLD1  CYCS  PRKCA  PRKCB  MAPK10  PTK2  RAF1  GNB4  RPS6KB1  SHH  BMP4  BRAF  STAT1  STAT4  ELOC  TGFB3  TGFBR2  TP53  VHL  FZD3  CALM1  FGF23  CAMK2A  CAMK2B  CAMK2D  CASP8  RUNX1T1  FGF18  CCND2  RPS6KA5"
0.014686874457933,25,129,1.88293092381376,"Path:hsa04926 Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04926 "," GNB5  ADCY1  ADCY2  ADCY9  COL1A1  COL1A2  COL4A2  CREB1  GNAI1  GNAO1  GNGT1  SHC4  SMAD2  NFKB1  NFKBIA  NRAS  PIK3CA  PRKCA  MAPK10  MAPK13  RAF1  GNB4  RXFP1  CREB3L2  TGFBR2"
0.015253410101704,40,240,1.61932059447983,"Path:hsa04020 Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," TRDN  ADCY1  ADCY2  ADCY9  ADRA1B  ERBB4  FGFR1  FLT1  GNAQ  HRH1  HRH2  HTR2A  HTR4  ASPH  MYLK  ATP2A2  ATP2B1  NTRK2  NTRK3  ATP2B3  P2RX4  P2RX7  PDGFA  PPP3CA  PRKCA  PRKCB  PDGFC  VDAC1  CACNA1D  CALM1  ORAI2  FGF23  CAMK4  CAMK2A  CAMK2B  CAMK2D  CAMK1  FGF18  CACNA1G  CD38"
0.015253410101704,32,181,1.71773234331562,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," SEMA3A  DPYSL2  EFNA5  EFNB3  SEMA3D  GNAI1  GSK3B  NFATC3  NRAS  PAK2  PAK3  PIK3CA  SSH1  PPP3CA  PLXNA3  PRKCA  PTK2  SEMA6A  PTPN11  RAF1  RYK  LRRC4  SHH  BMPR1B  FZD3  SEMA6D  CAMK2A  CAMK2B  CAMK2D  ABLIM2  SLIT2  SRGAP3"
0.015253410101704,26,138,1.83053632419459,"Path:hsa04371 Apelin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04371 "," APELA  GNB5  ADCY1  ADCY2  PPARGC1A  ADCY9  EGR1  GNAI1  GNAQ  GNGT1  SMAD2  SMAD4  MEF2A  MYLK  NRAS  PIK3C3  PIK3CG  PLIN1  PRKAB1  RAF1  GNB4  RPS6KB1  MAP1LC3B2  CALM1  CAMK4  HDAC4"
0.015253410101704,16,70,2.22078252957234,"Path:hsa04917 Prolactin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04917 "," ESR1  FOXO3  GSK3B  IRF1  SHC4  NFKB1  NRAS  PIK3CA  MAPK10  MAPK13  RAF1  STAT1  TNFRSF11A  SOCS2  CCND2  SOCS3"
0.015253410101704,17,76,2.17329869259135,"Path:hsa04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04971 "," ADCY2  ADCY9  GNAI1  GNAQ  HRH2  KCNJ2  KCNJ16  MYLK  ATP1B2  PRKCA  PRKCB  ACTB  SSTR2  CALM1  CAMK2A  CAMK2B  CAMK2D"
0.015253410101704,17,76,2.17329869259135,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," CDK6  CRK  MECOM  HDAC2  SHC4  SMAD4  MDM2  NFKB1  NFKBIA  NRAS  PIK3CA  PTPN11  RAF1  BRAF  TGFB3  TGFBR2  TP53"
0.0162017647432993,39,235,1.61242986854587,"Path:hsa04014 Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," RASA4B  RASGRP1  RASA4  GNB5  EFNA5  FGFR1  FLT1  LAT  GNGT1  KSR2  GRIN2B  IGF1  IGF1R  ARF6  SHC4  FOXO4  NFKB1  NRAS  NTRK2  PAK2  PAK3  PLA1A  PDGFA  PIK3CA  PLD1  PRKCA  PRKCB  MAPK10  PDGFC  PTPN11  RAF1  RAP1B  RASGRF1  GNB4  CALM1  FGF23  PLA2G12A  BRAP  FGF18"
0.0171289593235861,28,154,1.76653155761436,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," CAMKK2  ADCY1  ADCY2  ADCY9  CACNG5  GNAI1  GNAO1  GNAQ  GUCY1A1  KCNJ2  MYLK  NFATC3  NRAS  PIK3CG  PPP3CA  PRKAB1  PRKCA  PRKCB  RAF1  ACTB  CACNA1D  CACNB4  CALM1  CAMK4  CAMK2A  CAMK2B  CAMK2D  CAMK1"
0.0173616692149548,30,169,1.724720159801,"Path:hsa04141 Protein processing in endoplasmic reticulum","http://www.genome.jp/kegg-bin/show_pathway?hsa04141 "," MARCHF6  SEC24B  SEC24A  CKAP4  SEC63  EIF2S1  STT3B  ERN1  HSPA4L  AMFR  ERO1A  HSPA2  ATXN3  EIF2AK4  PRKN  DERL2  SAR1B  DNAJC10  NPLOC4  NGLY1  MAPK10  RPN1  SEL1L  SSR1  SSR3  SSR4  SEC62  PDIA4  HERPUD1  SEC24D"
0.01764945961537,17,79,2.09076836249295,"Path:hsa01521 EGFR tyrosine kinase inhibitor resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01521 "," EIF4E  FOXO3  GSK3B  NRG1  IGF1  IGF1R  SHC4  NRAS  PDGFA  PIK3CA  PRKCA  PRKCB  PDGFC  RAF1  RPS6KB1  BRAF  EIF4E2"
0.01764945961537,28,155,1.7551345798233,"Path:hsa04150 mTOR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04150 "," EIF4E  RNF152  GSK3B  IGF1  IGF1R  IRS1  NRAS  ATP6V1D  ATP6V1A  PIK3CA  PRKCA  PRKCB  FNIP2  RRAGD  RAF1  RPS6KA2  RPS6KA3  RPS6KB1  CLIP1  SGK1  BRAF  TNFRSF1A  WDR59  FZD3  ULK1  LAMTOR3  EIF4E2  FNIP1"
0.01764945961537,28,156,1.74388371713212,"Path:hsa04218 Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," CDK6  TRAF3IP2  E2F5  HIPK1  FOXO1  FOXO3  HIPK2  HUS1  SMAD2  MDM2  NFATC3  NFKB1  NRAS  PIK3CA  ATR  TRPM7  PPP3CA  MAPK13  MAP2K6  RAF1  ZFP36L1  TGFB3  TGFBR2  TP53  VDAC1  CACNA1D  CALM1  CCND2"
0.01764945961537,30,170,1.71457474709629,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CSNK1A1  CTNNB1  CTNND2  PRICKLE2  DAAM1  DAAM2  GSK3B  APC  SMAD4  CCDC88C  NFATC3  LEF1  PPP3CA  PRKCA  PRKCB  MAPK10  PSEN1  SENP2  RYK  SFRP4  TBL1X  TLE3  TP53  TBL1XR1  FZD3  CXXC4  CAMK2A  CAMK2B  CAMK2D  CCND2"
0.01764945961537,34,200,1.65170700636943,"Path:hsa04510 Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?hsa04510 "," COL1A1  COL1A2  COL4A2  COL6A3  CRK  CTNNB1  ITGA11  FLT1  GSK3B  XIAP  IGF1  IGF1R  ITGB8  LAMA4  LAMB1  SHC4  MYLK  PAK2  PAK3  PDGFA  PIK3CA  PRKCA  PRKCB  MAPK10  PDGFC  PTK2  RAF1  RAP1B  RASGRF1  ACTB  BRAF  THBS2  CAV1  CCND2"
0.01764945961537,21,106,1.92485278211753,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," ADCY1  ADCY2  ADCY9  CREB1  EGR1  FGFR1  GNAI1  GNAQ  MEF2A  MMP16  PLD1  PRKCA  PRKCB  PTH1R  RAF1  CREB3L2  BRAF  FGF23  CASR  RUNX2  CREB5"
0.0176680104216418,27,149,1.76060359936733,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," ADCY1  ADCY2  ADCY9  CREB1  ADRA1B  CACNG5  GNAI1  GNAQ  ATP1B2  ATP2A2  ATP2B1  ATP2B3  PIK3CG  PPP2CB  PPP2R2A  PPP2R5E  PRKCA  MAPK13  SCN7A  CREB3L2  CACNA1D  CACNB4  CALM1  CAMK2A  CAMK2B  CAMK2D  RPS6KA5"
0.0176680104216418,18,86,2.03356539771886,"Path:hsa05210 Colorectal cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05210 "," CTNNB1  GSK3B  APC  BIRC5  SMAD2  SMAD4  MLH1  NRAS  LEF1  PIK3CA  CYCS  MAPK10  RAF1  RPS6KB1  BRAF  TGFB3  TGFBR2  TP53"
0.0206645352799134,21,108,1.88920736022647,"Path:hsa03013 Nucleocytoplasmic transport","http://www.genome.jp/kegg-bin/show_pathway?hsa03013 "," ALYREF  RNPS1  XPO7  NUP43  KPNA4  KPNA5  IPO5  PHAX  TMEM33  NUP107  THOC2  XPO5  SENP2  RANBP17  SUMO2  UBE2I  SUMO1  NUP37  THOC6  EIF4A3  NUP153"
0.0256503492521236,9,32,2.73260350318471,"Path:hsa00640 Propanoate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00640 "," MLYCD  HIBCH  ACACB  ALDH6A1  MMUT  PCCA  ACOX1  ACSS3  SUCLA2"
0.0256503492521236,32,191,1.62779871277554,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," GNB5  ADCY1  ADCY2  ADCY9  CCR6  CRK  FOXO3  GNAI1  GNAQ  GNGT1  GRK4  GSK3B  ITK  SHC4  NFKB1  NFKBIA  NRAS  PIK3CA  PIK3CG  PRKCB  PRKCD  PTK2  CXCL16  RAF1  RAP1B  GNB4  CCL22  CX3CL1  BRAF  STAT1  CXCL14  ELMO1"
0.0257622028036686,24,132,1.76653155761436,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," GNB5  CREB1  GNAI1  GNAO1  GNAQ  GNGT1  GRIN2B  GSK3B  PPP2CB  PPP2R2A  PPP2R5E  PPP3CA  PRKCA  PRKCB  MAPK10  MAPK13  GNB4  CREB3L2  SLC18A1  CACNA1D  CALM1  CAMK2A  CAMK2B  CAMK2D"
0.0264805884096005,20,104,1.86844683978442,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," MALT1  IRF1  MDM2  NFATC3  NFKB1  NFKBIA  NRAS  PIK3CA  PPP3CA  PRKCD  MAPK10  MAPK13  PTPN11  RAF1  CCL22  CLEC7A  STAT1  CALM1  CASP8  CBLB"
0.0264805884096005,19,97,1.90311904918248,"Path:hsa04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04666 "," ARPC4  ARPC1B  ACTR3  ARPC2  ARPC1A  CRK  LAT  ARF6  MARCKS  MYO10  PIK3CA  PLD1  PRKCA  PRKCB  PRKCD  ACTR3B  RAF1  RPS6KB1  SCIN"
0.0274916989138217,36,224,1.56148771610555,"Path:hsa05163 Human cytomegalovirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05163 "," CDK6  GNB5  ADCY1  ADCY2  ADCY9  CREB1  CRK  CTNNB1  GNAI1  GNAO1  GNAQ  GNGT1  GSK3B  MDM2  NFATC3  NFKB1  NFKBIA  NRAS  PIK3CA  CYCS  PPP3CA  PRKCA  PRKCB  MAPK13  MAP2K6  PTK2  RAF1  GNB4  RPS6KB1  CX3CL1  CREB3L2  TNFRSF1A  TP53  CALM1  CASP8  CREB5"
0.0274916989138217,32,193,1.61093033233227,"Path:hsa05202 Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," ETV5  ETV6  FOXO1  FLT1  FUT8  SIN3A  HDAC2  IGF1  IGF1R  SMAD1  MAF  MDM2  MITF  AFF1  NFKB1  KLF3  ETV7  PDGFA  SIX4  PTK2  BCL6  NFKBIZ  BCL11B  SIX1  SS18  TGFBR2  TP53  KDM6A  H3C8  RUNX2  RUNX1T1  CCND2"
0.0301288983862613,34,210,1.57305429178041,"Path:hsa04015 Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04015 "," ADCY1  ADCY2  ADCY9  CRK  CTNNB1  EFNA5  FGFR1  FLT1  LAT  GNAI1  GNAO1  GNAQ  GRIN2B  IGF1  IGF1R  NRAS  PDGFA  PFN2  PIK3CA  PRKCA  PRKCB  PRKCI  MAPK13  PDGFC  MAP2K6  RAF1  RAP1B  ACTB  BRAF  CALM1  FGF23  FGF18  KRIT1  MAGI2"
0.0332250205163868,28,166,1.63883048116031,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," ADCY1  ADCY2  ADCY9  CNGB1  CREB1  ADRA1B  KCNMB3  GNAI1  GNAQ  GUCY1A1  IRS1  KNG1  MEF2A  MYLK  NFATC3  ATP1B2  ATP2A2  ATP2B1  ATP2B3  PDE3A  PIK3CG  PPP3CA  RAF1  CREB3L2  VDAC1  CACNA1D  CALM1  IRS2"
0.0332250205163868,18,93,1.88050133552496,"Path:hsa04350 TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04350 "," ACVR1C  E2F5  RGMB  SMAD1  SMAD2  SMAD4  SMAD5  SMAD7  PPP2CB  RPS6KB1  SMURF2  BMP4  BMPR1B  TGFB3  TGFBR2  THSD4  NOG  ACVR2B"
